latitude,longitude,country_code,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-29.0,-63.0,ARG,,,,,,24.5,8.3,9.0,23.0,68.0,
-39.380833,-69.404722,ARG,,,,,,3.5,,7.0,10.0,82.0,
-39.380833,-69.404722,ARG,,,,,,1.7,,6.0,11.0,83.0,
-30.402222,-61.9075,ARG,,,,,,19.5,6.1,33.0,66.0,2.0,
-30.402222,-61.9075,ARG,,,,,,10.9,6.4,29.0,68.0,3.0,
-30.402222,-61.9075,ARG,,,,,,7.0,6.9,45.0,54.0,2.0,
-30.402222,-61.9075,ARG,,,,,,2.7,7.7,35.0,62.0,3.0,
-30.402222,-61.9075,ARG,,,,,,1.3,7.7,27.0,68.0,5.0,
-30.402222,-61.9075,ARG,,,,,,1.2,7.8,25.0,69.0,6.0,
-30.402222,-61.9075,ARG,,,,,,1.0,9.0,27.0,67.0,6.0,
-33.339972,-67.88725,ARG,,,,,,4.4,8.63,,,,
-33.339972,-67.88725,ARG,,,,,,3.3,8.59,,,,
-32.933361,-68.439389,ARG,,,,,,8.4,8.8,,,,
-32.933361,-68.439389,ARG,,,,,,2.8,8.62,,,,
-32.909417,-68.569139,ARG,,,,,,7.4,7.84,,,,
-32.909417,-68.569139,ARG,,,,,,1.2,7.98,,,,
-32.909417,-68.569139,ARG,,,,,,1.6,8.14,,,,
-32.909417,-68.569139,ARG,,,,,,1.5,8.28,,,,
-39.183333,-69.333333,ARG,,,,,,2.2,,27.0,25.0,49.0,
-39.183333,-69.333333,ARG,,,,,,2.2,,25.0,11.0,65.0,
-33.063333,-68.883917,ARG,,,,,,6.8,7.93,,,,
-33.063333,-68.883917,ARG,,,,,,7.3,8.19,,,,
-33.063333,-68.883917,ARG,,,,,,3.8,8.24,,,,
-33.063333,-68.883917,ARG,,,,,,4.2,8.17,,,,
-39.1,-69.366667,ARG,,,,,,2.3,,42.0,42.0,15.0,
-39.1,-69.366667,ARG,,,,,,2.8,,51.0,25.0,24.0,
-39.142222,-69.714167,ARG,,,,,,3.5,,15.0,15.0,71.0,
-39.142222,-69.714167,ARG,,,,,,3.5,,9.0,11.0,80.0,
-30.433056,-62.081667,ARG,,,,,,20.7,6.3,32.0,65.0,3.0,
-30.433056,-62.081667,ARG,,,,,,14.9,6.4,34.0,64.0,2.0,
-30.433056,-62.081667,ARG,,,,,,5.5,6.8,44.0,54.0,2.0,
-30.433056,-62.081667,ARG,,,,,,2.5,6.9,40.0,58.0,2.0,
-30.433056,-62.081667,ARG,,,,,,2.1,6.9,35.0,63.0,3.0,
-30.433056,-62.081667,ARG,,,,,,1.7,7.6,19.0,80.0,2.0,
-30.433056,-62.081667,ARG,,,,,,1.2,8.4,20.0,68.0,12.0,
-32.0,-62.0,ARG,,,,,,13.1,8.2,21.0,73.0,6.0,
-32.0,-62.0,ARG,,,,,,7.9,9.2,37.0,59.0,4.0,
-32.0,-62.0,ARG,,,,,,2.8,9.4,34.0,61.0,5.0,
-32.0,-62.0,ARG,,,,,,1.7,9.3,27.0,64.0,9.0,
-32.0,-62.0,ARG,,,,,,1.3,9.3,22.0,68.0,10.0,
-33.0,-63.0,ARG,,,,,,16.0,9.6,10.0,41.0,50.0,
-33.0,-63.0,ARG,,,,,,4.3,9.9,6.0,39.0,55.0,
-33.0,-63.0,ARG,,,,,,2.1,9.6,11.0,34.0,54.0,
-33.0,-63.0,ARG,,,,,,1.1,9.4,11.0,38.0,51.0,
-30.455278,-61.924444,ARG,,,,,,23.7,5.9,37.0,61.0,2.0,
-30.455278,-61.924444,ARG,,,,,,8.3,6.5,35.0,62.0,3.0,
-30.455278,-61.924444,ARG,,,,,,5.8,7.3,69.0,30.0,1.0,
-30.455278,-61.924444,ARG,,,,,,2.3,7.8,52.0,47.0,2.0,
-30.455278,-61.924444,ARG,,,,,,1.3,7.9,49.0,49.0,2.0,
-32.0,-62.0,ARG,,,,,,9.0,8.5,15.0,62.0,23.0,
-32.0,-62.0,ARG,,,,,,4.4,10.0,22.0,62.0,16.0,
-32.0,-62.0,ARG,,,,,,2.3,10.0,21.0,56.0,23.0,
-32.0,-62.0,ARG,,,,,,1.7,9.8,19.0,61.0,19.0,
-32.0,-62.0,ARG,,,,,,1.4,9.8,16.0,73.0,11.0,
-32.6889,-62.3722,ARG,,,,,,21.0,6.3,,,,
-32.6889,-62.3722,ARG,,,,,,5.3,7.3,,,,
-32.6889,-62.3722,ARG,,,,,,2.6,7.5,,,,
-32.6889,-62.3722,ARG,,,,,,1.5,7.6,,,,
-32.6889,-62.3722,ARG,,,,,,0.6,8.2,,,,
-32.2144,-62.9639,ARG,,,,,,22.3,6.2,20.0,67.0,13.0,
-32.2144,-62.9639,ARG,,,,,,11.8,7.1,22.0,66.0,11.0,
-32.2144,-62.9639,ARG,,,,,,4.5,7.7,18.0,67.0,15.0,
-32.2144,-62.9639,ARG,,,,,,2.2,8.5,16.0,69.0,15.0,
-30.0,-64.0,ARG,,,,,,12.0,6.5,35.0,59.0,6.0,
-30.0,-64.0,ARG,,,,,,2.0,6.6,41.0,51.0,9.0,
-30.0,-64.0,ARG,,,,,,,6.7,22.0,67.0,11.0,
-30.0,-64.0,ARG,,,,,,,6.6,27.0,62.0,12.0,
-32.1569,-64.2942,ARG,,,,,,9.0,,17.0,46.0,37.0,
-32.1569,-64.2942,ARG,,,,,,4.0,,21.0,44.0,36.0,
-32.2272,-63.9669,ARG,,,,,,6.2,5.7,8.0,30.0,62.0,
-32.2272,-63.9669,ARG,,,,,,5.5,6.4,13.0,36.0,51.0,
-32.2272,-63.9669,ARG,,,,,,2.7,7.0,12.0,41.0,47.0,
-32.2272,-63.9669,ARG,,,,,,,7.5,10.0,44.0,47.0,
-32.2272,-63.9669,ARG,,,,,,,8.3,10.0,42.0,48.0,
-32.0,-64.0,ARG,,,,,,14.0,6.0,19.0,41.0,40.0,
-32.0,-64.0,ARG,,,,,,6.0,6.4,13.0,29.0,58.0,
-32.0,-64.0,ARG,,,,,,5.0,6.6,12.0,30.0,58.0,
-32.0,-64.0,ARG,,,,,,,6.7,12.0,30.0,58.0,
-30.0,-64.0,ARG,,,,,,16.0,6.2,19.0,56.0,26.0,
-30.0,-64.0,ARG,,,,,,,6.9,21.0,57.0,22.0,
-30.0,-64.0,ARG,,,,,,,7.7,18.0,62.0,21.0,
-30.7167,-64.0333,ARG,,,,,,15.0,7.2,26.0,52.0,22.0,
-30.7167,-64.0333,ARG,,,,,,7.0,7.2,34.0,48.0,19.0,
-30.7167,-64.0333,ARG,,,,,,,7.3,30.0,50.0,20.0,
-30.7167,-64.0333,ARG,,,,,,,7.6,28.0,51.0,21.0,
-31.0,-63.0,ARG,,,,,,13.5,6.6,25.0,69.0,6.0,
-31.0,-63.0,ARG,,,,,,8.8,7.1,24.0,70.0,7.0,
-31.0,-63.0,ARG,,,,,,4.4,8.8,22.0,68.0,10.0,
-34.0,-64.0,ARG,,,,,,10.4,6.4,20.0,37.0,44.0,
-34.0,-64.0,ARG,,,,,,9.5,7.2,20.0,37.0,43.0,
-34.0,-64.0,ARG,,,,,,,8.0,16.0,37.0,46.0,
-32.0,-63.0,ARG,,,,,,13.9,5.8,12.0,69.0,19.0,
-32.0,-63.0,ARG,,,,,,6.4,6.5,11.0,68.0,21.0,
-32.0,-63.0,ARG,,,,,,3.2,7.2,15.0,68.0,17.0,
-32.0,-63.0,ARG,,,,,,2.1,8.0,11.0,66.0,23.0,
-32.0,-63.0,ARG,,,,,,,8.5,8.0,63.0,29.0,
-34.465,-63.0161,ARG,,,,,,8.5,6.3,10.0,36.0,54.0,
-34.465,-63.0161,ARG,,,,,,2.6,9.1,24.0,27.0,49.0,
-34.465,-63.0161,ARG,,,,,,1.8,9.4,19.0,27.0,53.0,
-34.465,-63.0161,ARG,,,,,,1.3,9.4,13.0,28.0,60.0,
-34.465,-63.0161,ARG,,,,,,,9.4,12.0,25.0,63.0,
-31.7033,-62.0,ARG,,,,,,6.5,6.2,6.0,25.0,70.0,
-31.7033,-62.0,ARG,,,,,,3.4,6.8,15.0,27.0,58.0,
-32.0,-63.0,ARG,,,,,,18.1,7.0,35.0,54.0,11.0,
-32.0,-63.0,ARG,,,,,,18.1,7.2,37.0,53.0,10.0,
-32.0,-63.0,ARG,,,,,,14.9,6.6,35.0,50.0,16.0,
-32.0,-63.0,ARG,,,,,,7.5,6.6,22.0,51.0,27.0,
-32.0,-63.0,ARG,,,,,,,6.9,17.0,53.0,30.0,
-32.0,-63.0,ARG,,,,,,,8.4,16.0,54.0,30.0,
-33.0,-62.0,ARG,,,,,,16.2,7.9,16.0,44.0,40.0,
-33.0,-62.0,ARG,,,,,,4.0,8.7,13.0,50.0,38.0,
-33.0,-62.0,ARG,,,,,,1.6,8.8,12.0,42.0,47.0,
-33.0,-62.0,ARG,,,,,,1.3,8.9,12.0,35.0,53.0,
-38.866667,-69.733333,ARG,,,,,,2.2,9.8,30.0,25.0,46.0,
-38.866667,-69.733333,ARG,,,,,,2.7,10.2,41.0,22.0,38.0,
-38.866667,-69.733333,ARG,,,,,,,10.2,24.0,14.0,63.0,
-38.866667,-69.733333,ARG,,,,,,,10.0,11.0,24.0,65.0,
-38.866667,-69.733333,ARG,,,,,,,9.7,5.0,10.0,85.0,
-32.0,-62.0,ARG,,,,,,11.5,8.0,19.0,72.0,9.0,
-32.0,-62.0,ARG,,,,,,3.5,9.5,24.0,70.0,7.0,
-32.0,-62.0,ARG,,,,,,0.9,9.8,18.0,73.0,8.0,
-32.0,-62.0,ARG,,,,,,0.9,9.7,13.0,75.0,12.0,
-32.0,-62.0,ARG,,,,,,0.2,9.9,12.0,75.0,13.0,
-38.85,-69.783333,ARG,,,,,,2.6,,5.0,9.0,86.0,
-38.85,-69.783333,ARG,,,,,,2.1,,5.0,2.0,93.0,
-38.930556,-68.9375,ARG,,,,,,2.1,,9.0,14.0,78.0,
-38.930556,-68.9375,ARG,,,,,,3.9,,23.0,13.0,64.0,
-30.459167,-61.885,ARG,,,,,,13.3,6.1,28.0,70.0,3.0,
-30.459167,-61.885,ARG,,,,,,11.8,6.4,27.0,70.0,3.0,
-30.459167,-61.885,ARG,,,,,,7.8,7.9,46.0,53.0,2.0,
-30.459167,-61.885,ARG,,,,,,3.5,8.6,40.0,58.0,2.0,
-30.459167,-61.885,ARG,,,,,,1.6,8.8,30.0,66.0,4.0,
-30.459167,-61.885,ARG,,,,,,1.2,8.8,31.0,60.0,9.0,
-30.459167,-61.885,ARG,,,,,,0.4,8.3,31.0,64.0,4.0,
-38.975556,-69.007222,ARG,,,,,,1.4,,6.0,7.0,87.0,
-38.975556,-69.007222,ARG,,,,,,1.2,,2.0,14.0,84.0,
-30.522222,-61.616111,ARG,,,,,,18.3,6.2,28.0,69.0,3.0,
-30.522222,-61.616111,ARG,,,,,,11.2,6.2,27.0,70.0,3.0,
-30.522222,-61.616111,ARG,,,,,,5.5,7.0,40.0,58.0,2.0,
-30.522222,-61.616111,ARG,,,,,,2.2,7.8,31.0,66.0,4.0,
-30.522222,-61.616111,ARG,,,,,,0.6,7.7,19.0,65.0,16.0,
-30.522222,-61.616111,ARG,,,,,,0.8,8.2,27.0,63.0,10.0,
-30.522222,-61.616111,ARG,,,,,,0.8,8.7,16.0,62.0,22.0,
-30.732222,-60.943056,ARG,,,,,,16.0,6.0,27.0,64.0,9.0,
-30.732222,-60.943056,ARG,,,,,,10.0,5.8,33.0,60.0,7.0,
-30.732222,-60.943056,ARG,,,,,,5.0,5.9,45.0,49.0,7.0,
-30.732222,-60.943056,ARG,,,,,,3.0,6.1,43.0,51.0,6.0,
-30.732222,-60.943056,ARG,,,,,,2.0,6.2,35.0,57.0,8.0,
-30.732222,-60.943056,ARG,,,,,,2.0,6.4,28.0,62.0,10.0,
-30.732222,-60.943056,ARG,,,,,,1.0,7.2,19.0,68.0,13.0,
-30.732222,-60.943056,ARG,,,,,,1.0,7.4,19.0,68.0,14.0,
-39.366667,-69.266667,ARG,,,,,,1.8,,7.0,21.0,72.0,
-39.366667,-69.266667,ARG,,,,,,1.8,,10.0,12.0,78.0,
-38.85,-70.016667,ARG,,,,,,1.7,,2.0,5.0,93.0,
-38.85,-70.016667,ARG,,,,,,3.8,,4.0,5.0,91.0,
-30.745278,-60.834167,ARG,,,,,,19.0,6.1,36.0,61.0,3.0,
-30.745278,-60.834167,ARG,,,,,,6.0,6.1,38.0,60.0,2.0,
-30.745278,-60.834167,ARG,,,,,,5.0,6.1,31.0,66.0,3.0,
-30.745278,-60.834167,ARG,,,,,,4.0,6.5,43.0,51.0,7.0,
-30.745278,-60.834167,ARG,,,,,,1.0,6.8,50.0,43.0,8.0,
-38.741389,-70.029167,ARG,,,,,,1.1,,3.0,2.0,95.0,
-38.741389,-70.029167,ARG,,,,,,5.3,,19.0,12.0,70.0,
-30.853889,-60.508056,ARG,,,,,,18.0,6.3,27.0,66.0,8.0,
-30.853889,-60.508056,ARG,,,,,,8.0,6.3,31.0,61.0,8.0,
-30.853889,-60.508056,ARG,,,,,,5.0,6.4,54.0,41.0,5.0,
-30.853889,-60.508056,ARG,,,,,,4.0,6.7,51.0,45.0,4.0,
-30.853889,-60.508056,ARG,,,,,,1.0,7.1,39.0,56.0,6.0,
-30.853889,-60.508056,ARG,,,,,,1.0,7.3,36.0,58.0,5.0,
-30.853889,-60.508056,ARG,,,,,,1.0,7.8,27.0,66.0,7.0,
-39.116667,-69.8,ARG,,,,,,5.1,,5.0,10.0,84.0,
-39.116667,-69.8,ARG,,,,,,5.1,,8.0,10.0,82.0,
-31.529083,-61.491,ARG,,,,,,11.5,6.11,,,,
-31.529083,-61.491,ARG,,,,,,6.4,6.89,,,,
-31.529083,-61.491,ARG,,,,,,3.8,7.92,,,,
-30.863333,-60.928611,ARG,,,,,,12.0,6.7,28.0,66.0,6.0,
-30.863333,-60.928611,ARG,,,,,,5.0,7.0,27.0,67.0,6.0,
-30.863333,-60.928611,ARG,,,,,,5.0,7.6,48.0,48.0,3.0,
-30.863333,-60.928611,ARG,,,,,,1.0,8.0,40.0,56.0,3.0,
-30.863333,-60.928611,ARG,,,,,,1.0,8.1,28.0,67.0,5.0,
-30.863333,-60.928611,ARG,,,,,,1.0,8.2,24.0,70.0,6.0,
-30.8725,-60.926389,ARG,,,,,,14.9,5.7,30.0,64.0,6.0,
-30.8725,-60.926389,ARG,,,,,,8.9,6.0,34.0,61.0,6.0,
-30.8725,-60.926389,ARG,,,,,,5.3,6.3,64.0,33.0,3.0,
-30.8725,-60.926389,ARG,,,,,,1.7,6.6,39.0,57.0,5.0,
-30.8725,-60.926389,ARG,,,,,,,6.7,35.0,59.0,7.0,
-31.532944,-60.955722,ARG,,,,,,11.5,5.76,,,,
-31.532944,-60.955722,ARG,,,,,,2.1,6.62,,,,
-30.925833,-60.538611,ARG,,,,,,19.0,6.2,28.0,65.0,7.0,
-30.925833,-60.538611,ARG,,,,,,4.0,6.4,30.0,63.0,7.0,
-30.925833,-60.538611,ARG,,,,,,7.0,6.5,27.0,65.0,8.0,
-30.925833,-60.538611,ARG,,,,,,4.0,6.9,52.0,43.0,5.0,
-30.925833,-60.538611,ARG,,,,,,2.0,7.7,50.0,45.0,4.0,
-30.925833,-60.538611,ARG,,,,,,2.0,7.5,34.0,57.0,9.0,
-30.925833,-60.538611,ARG,,,,,,1.0,7.5,34.0,56.0,9.0,
-30.952778,-60.871667,ARG,,,,,,13.0,5.1,25.0,59.0,16.0,
-30.952778,-60.871667,ARG,,,,,,11.0,5.3,26.0,56.0,18.0,
-30.952778,-60.871667,ARG,,,,,,8.0,5.7,52.0,37.0,11.0,
-30.952778,-60.871667,ARG,,,,,,4.0,6.2,46.0,45.0,10.0,
-30.952778,-60.871667,ARG,,,,,,2.0,6.4,38.0,51.0,11.0,
-30.952778,-60.871667,ARG,,,,,,2.0,6.5,34.0,54.0,12.0,
-30.952778,-60.871667,ARG,,,,,,1.0,6.9,24.0,60.0,16.0,
-30.952778,-60.871667,ARG,,,,,,1.0,7.1,25.0,62.0,13.0,
-30.942778,-60.5875,ARG,,,,,,15.1,6.4,25.0,72.0,4.0,
-30.942778,-60.5875,ARG,,,,,,12.6,6.5,23.0,69.0,8.0,
-30.942778,-60.5875,ARG,,,,,,9.6,7.6,54.0,39.0,7.0,
-30.942778,-60.5875,ARG,,,,,,4.9,8.1,52.0,44.0,3.0,
-30.942778,-60.5875,ARG,,,,,,1.6,8.7,47.0,49.0,4.0,
-30.942778,-60.5875,ARG,,,,,,1.2,8.9,40.0,55.0,5.0,
-30.942778,-60.5875,ARG,,,,,,0.6,8.9,28.0,65.0,8.0,
-30.942778,-60.5875,ARG,,,,,,0.6,9.0,15.0,69.0,16.0,
-32.315,-60.972278,ARG,,,,,,9.4,6.14,,,,
-32.315,-60.972278,ARG,,,,,,1.2,6.3,,,,
-32.679972,-60.848694,ARG,,,,,,9.8,5.79,,,,
-32.679972,-60.848694,ARG,,,,,,4.6,6.82,,,,
-40.224111,-70.311972,ARG,,,,,,6.5,7.64,,,,
-40.224111,-70.311972,ARG,,,,,,10.4,7.86,,,,
-40.307139,-70.40175,ARG,,,,,,7.0,7.45,,,,
-40.400778,-70.497944,ARG,,,,,,13.6,7.33,,,,
-40.400778,-70.497944,ARG,,,,,,13.5,7.66,,,,
-40.146083,-70.703083,ARG,,,,,,5.6,7.6,,,,
-39.989778,-70.8515,ARG,,,,,,12.1,7.38,,,,
-39.989778,-70.8515,ARG,,,,,,8.5,7.24,,,,
-30.940833,-60.698889,ARG,,,,,,12.0,6.0,25.0,70.0,5.0,
-30.940833,-60.698889,ARG,,,,,,8.0,6.1,34.0,61.0,5.0,
-30.940833,-60.698889,ARG,,,,,,5.0,6.5,63.0,36.0,1.0,
-30.940833,-60.698889,ARG,,,,,,4.0,6.7,57.0,41.0,2.0,
-30.940833,-60.698889,ARG,,,,,,3.0,6.9,47.0,50.0,4.0,
-30.940833,-60.698889,ARG,,,,,,1.0,6.9,32.0,63.0,6.0,
-30.940833,-60.698889,ARG,,,,,,1.0,6.9,28.0,65.0,8.0,
-32.738833,-68.674806,ARG,,,,,,10.1,8.01,,,,
-32.738833,-68.674806,ARG,,,,,,5.6,8.31,,,,
-32.738833,-68.674806,ARG,,,,,,1.5,8.4,,,,
-32.594806,-68.685472,ARG,,,,,,5.7,8.76,,,,
-31.700639,-68.547694,ARG,,,,,,18.0,7.88,,,,
-31.700639,-68.547694,ARG,,,,,,6.0,7.91,,,,
-32.079028,-68.583389,ARG,,,,,,5.5,8.09,,,,
-32.079028,-68.583389,ARG,,,,,,2.2,8.19,,,,
-35.107028,-66.833472,ARG,,,,,,1.5,8.0,,,,
-35.107028,-66.833472,ARG,,,,,,1.5,8.1,,,,
-31.086028,-61.933111,ARG,,,,,,12.5,6.7,35.0,62.0,3.0,
-31.086028,-61.933111,ARG,,,,,,8.1,6.9,39.0,60.0,1.0,
-31.086028,-61.933111,ARG,,,,,,3.7,7.2,43.0,55.0,2.0,
-31.086028,-61.933111,ARG,,,,,,1.8,7.5,44.0,54.0,2.0,
-31.086028,-61.933111,ARG,,,,,,0.7,7.6,32.0,63.0,5.0,
-31.086028,-61.933111,ARG,,,,,,0.4,8.4,22.0,73.0,5.0,
-31.086028,-61.933111,ARG,,,,,,0.4,8.8,16.0,75.0,9.0,
-36.143472,-67.055417,ARG,,,,,,16.7,7.68,,,,
-36.143472,-67.055417,ARG,,,,,,3.3,7.75,,,,
-36.535361,-67.212028,ARG,,,,,,6.7,8.02,,,,
-36.535361,-67.212028,ARG,,,,,,4.1,8.05,,,,
-31.1355,-61.944611,ARG,,,,,,15.8,6.4,30.0,68.0,2.0,
-31.1355,-61.944611,ARG,,,,,,10.7,6.3,34.0,64.0,3.0,
-31.1355,-61.944611,ARG,,,,,,2.2,6.8,44.0,54.0,2.0,
-31.1355,-61.944611,ARG,,,,,,1.5,6.9,29.0,68.0,3.0,
-31.1355,-61.944611,ARG,,,,,,0.7,7.1,31.0,66.0,3.0,
-31.1355,-61.944611,ARG,,,,,,0.7,7.1,25.0,71.0,4.0,
-31.1355,-61.944611,ARG,,,,,,,7.5,18.0,68.0,14.0,
-31.1355,-61.944611,ARG,,,,,,0.4,8.3,13.0,66.0,20.0,
-37.422694,-67.678583,ARG,,,,,,4.1,8.15,,,,
-37.422694,-67.678583,ARG,,,,,,4.5,7.98,,,,
-42.248972,-71.354917,ARG,,,,,,13.7,6.38,,,,
-42.248972,-71.354917,ARG,,,,,,11.9,6.3,,,,
-42.248972,-71.354917,ARG,,,,,,6.7,6.25,,,,
-42.693639,-71.010361,ARG,,,,,,36.8,6.35,,,,
-42.693639,-71.010361,ARG,,,,,,24.5,6.9,,,,
-40.1,-70.1,ARG,,,,,,6.7,,5.0,12.0,84.0,
-40.1,-70.1,ARG,,,,,,6.5,,8.0,10.0,83.0,
-43.046528,-71.4535,ARG,,,,,,36.0,6.31,,,,
-43.046528,-71.4535,ARG,,,,,,20.1,6.71,,,,
-43.046528,-71.4535,ARG,,,,,,11.9,6.7,,,,
-43.046528,-71.4535,ARG,,,,,,4.1,6.94,,,,
-43.700611,-70.858056,ARG,,,,,,10.8,8.29,,,,
-43.700611,-70.858056,ARG,,,,,,8.2,8.1,,,,
-43.700611,-70.858056,ARG,,,,,,3.5,7.92,,,,
-44.187694,-71.325778,ARG,,,,,,25.3,6.36,,,,
-44.187694,-71.325778,ARG,,,,,,7.8,6.84,,,,
-39.133333,-69.933333,ARG,,,,,,3.6,,5.0,12.0,83.0,
-39.133333,-69.933333,ARG,,,,,,3.6,,5.0,7.0,88.0,
-39.133333,-69.933333,ARG,,,,,,3.7,,18.0,12.0,70.0,
-39.083333,-70.0,ARG,,,,,,6.4,,5.0,12.0,83.0,
-39.083333,-70.0,ARG,,,,,,10.1,,12.0,14.0,73.0,
-39.083333,-70.0,ARG,,,,,,8.0,,23.0,21.0,57.0,
-37.966667,-70.15,ARG,,,,,,5.3,,19.0,10.0,71.0,
-37.966667,-70.15,ARG,,,,,,5.5,,31.0,11.0,58.0,
-37.966667,-70.15,ARG,,,,,,4.8,,11.0,13.0,75.0,
-37.983333,-70.083333,ARG,,,,,,2.2,,4.0,5.0,91.0,
-37.983333,-70.083333,ARG,,,,,,2.2,,4.0,4.0,92.0,
-37.983333,-70.083333,ARG,,,,,,5.9,,38.0,13.0,50.0,
-32.015028,-63.527917,ARG,,,,,,11.8,7.65,,,,
-32.015028,-63.527917,ARG,,,,,,9.3,7.67,,,,
-32.537611,-62.863861,ARG,,,,,,12.6,6.2,,,,
-32.563111,-62.739972,ARG,,,,,,12.5,6.0,,,,
-32.563111,-62.739972,ARG,,,,,,8.1,7.0,,,,
-32.574444,-62.546639,ARG,,,,,,16.8,6.38,,,,
-32.574444,-62.546639,ARG,,,,,,13.3,8.49,,,,
-32.774806,-61.402389,ARG,,,,,,13.8,6.44,,,,
-32.774806,-61.402389,ARG,,,,,,5.0,6.65,,,,
-31.135556,-61.867583,ARG,,,,,,14.7,6.4,31.0,66.0,3.0,
-31.135556,-61.867583,ARG,,,,,,9.6,6.6,28.0,70.0,2.0,
-31.135556,-61.867583,ARG,,,,,,3.7,7.6,50.0,48.0,1.0,
-31.135556,-61.867583,ARG,,,,,,2.6,7.8,41.0,57.0,2.0,
-31.135556,-61.867583,ARG,,,,,,0.7,7.8,43.0,53.0,3.0,
-31.135556,-61.867583,ARG,,,,,,0.4,7.9,32.0,65.0,3.0,
-31.135556,-61.867583,ARG,,,,,,0.7,8.2,26.0,63.0,11.0,
-31.135556,-61.867583,ARG,,,,,,0.4,8.6,10.0,78.0,12.0,
-33.253417,-60.537722,ARG,,,,,,12.2,5.5,,,,
-33.253417,-60.537722,ARG,,,,,,8.1,7.32,,,,
-31.2,-61.5,ARG,,,,,,15.1,6.1,28.0,70.0,2.0,
-31.2,-61.5,ARG,,,,,,8.9,6.7,24.0,74.0,2.0,
-31.2,-61.5,ARG,,,,,,7.1,7.9,39.0,60.0,2.0,
-31.2,-61.5,ARG,,,,,,3.9,8.4,43.0,56.0,1.0,
-31.2,-61.5,ARG,,,,,,2.3,8.6,36.0,63.0,1.0,
-31.2,-61.5,ARG,,,,,,1.0,8.8,30.0,69.0,2.0,
-31.2,-61.5,ARG,,,,,,0.9,9.4,27.0,66.0,7.0,
-31.2,-61.5,ARG,,,,,,0.8,9.4,22.0,73.0,5.0,
-31.2,-61.5,ARG,,,,,,14.6,6.0,27.0,71.0,2.0,
-31.2,-61.5,ARG,,,,,,13.5,6.0,29.0,69.0,2.0,
-31.2,-61.5,ARG,,,,,,11.1,6.1,29.0,70.0,2.0,
-31.2,-61.5,ARG,,,,,,5.6,6.6,37.0,61.0,2.0,
-31.2,-61.5,ARG,,,,,,4.9,6.8,34.0,64.0,1.0,
-31.2,-61.5,ARG,,,,,,3.5,7.0,34.0,64.0,3.0,
-31.2,-61.5,ARG,,,,,,1.9,7.0,26.0,70.0,4.0,
-31.2,-61.5,ARG,,,,,,1.7,7.1,26.0,72.0,2.0,
-38.116667,-70.1,ARG,,,,,,2.5,,7.0,14.0,79.0,
-38.116667,-70.1,ARG,,,,,,2.5,,5.0,15.0,80.0,
-38.044611,-70.07275,ARG,,,,,,3.1,,20.0,23.0,57.0,
-38.044611,-70.07275,ARG,,,,,,3.1,,13.0,13.0,74.0,
-38.044611,-70.07275,ARG,,,,,,5.0,,23.0,33.0,44.0,
-35.074444,-58.512222,ARG,,,,,,19.0,6.6,,,,
-35.074444,-58.512222,ARG,,,,,,9.3,7.86,,,,
-35.074444,-58.512222,ARG,,,,,,7.4,8.7,,,,
-34.857111,-59.025861,ARG,,,,,,18.7,6.22,,,,
-34.857111,-59.025861,ARG,,,,,,11.5,6.85,,,,
-34.857111,-59.025861,ARG,,,,,,6.0,6.78,,,,
-35.173778,-59.212139,ARG,,,,,,13.9,6.45,,,,
-35.173778,-59.212139,ARG,,,,,,4.8,7.63,,,,
-35.173778,-59.212139,ARG,,,,,,5.6,8.42,,,,
-35.125167,-59.156417,ARG,,,,,,12.8,7.77,,,,
-35.125167,-59.156417,ARG,,,,,,5.2,8.79,,,,
-35.125167,-59.156417,ARG,,,,,,4.9,8.36,,,,
-34.599472,-59.028139,ARG,,,,,,9.6,6.83,,,,
-34.599472,-59.028139,ARG,,,,,,9.7,6.7,,,,
-34.599472,-59.028139,ARG,,,,,,5.2,6.9,,,,
-34.129472,-59.297389,ARG,,,,,,13.3,5.94,,,,
-34.129472,-59.297389,ARG,,,,,,4.6,6.2,,,,
-34.198861,-59.187861,ARG,,,,,,16.8,6.58,,,,
-34.198861,-59.187861,ARG,,,,,,8.8,6.18,,,,
-34.198861,-59.187861,ARG,,,,,,5.9,6.61,,,,
-33.200776,-60.47746,ARG,,,,,,12.3,5.5,21.0,74.0,5.0,
-33.200776,-60.47746,ARG,,,,,,10.0,5.6,29.0,66.0,5.0,
-33.200776,-60.47746,ARG,,,,,,6.2,5.7,29.0,66.0,5.0,
-33.200776,-60.47746,ARG,,,,,,4.7,6.4,48.0,48.0,4.0,
-33.200776,-60.47746,ARG,,,,,,1.5,6.5,31.0,64.0,4.0,
-33.200776,-60.47746,ARG,,,,,,0.7,6.7,14.0,81.0,6.0,
-33.200776,-60.47746,ARG,,,,,,0.6,8.1,,,,
-31.2,-61.5,ARG,,,,,,14.7,6.2,26.0,72.0,2.0,
-31.2,-61.5,ARG,,,,,,9.0,6.3,28.0,70.0,3.0,
-31.2,-61.5,ARG,,,,,,5.1,6.5,38.0,60.0,2.0,
-31.2,-61.5,ARG,,,,,,3.7,6.7,41.0,58.0,2.0,
-31.2,-61.5,ARG,,,,,,2.4,7.2,33.0,65.0,2.0,
-31.2,-61.5,ARG,,,,,,1.7,7.4,31.0,68.0,1.0,
